StartDate,EndDate,Status,Progress,Duration,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,Gender,Age,Ethnicity,Sexuality,Victim_known,False_acc_known,Verdict,Likert_verdict,Confidence,Sentence,Credibility,Responsibility,Empathy,SA1,SA2,SA3,SA4,SA5,SA6,MT1,MT2,MT3,F1,MT4,MT5,MT6,NR1,NR2,NR3,NR4,NR5,F2,LI1,LI2,LI3,LI4,LI5,LI6
14/07/2020 10:10,14/07/2020 10:11,0,61,66,0,21/07/2020 10:11,R_1dn1jUr8p1NIcsR,anonymous,EN,1,2,30,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 13:10,14/07/2020 13:11,0,61,65,0,21/07/2020 13:11,R_12J8iFsJqyOBrOg,anonymous,EN,1,2,26,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 13:32,14/07/2020 13:36,0,61,192,0,21/07/2020 13:36,R_24N1MWodqE21VTY,anonymous,EN,1,2,68,14,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2020 13:56,21/07/2020 14:02,0,100,356,1,21/07/2020 14:02,R_ZLdXqEFuAoZ9UgF,anonymous,EN,1,2,24,1,1,1,1,0,3,49,0,3,6,2,6,6,6,6,6,7,2,2,2,6,4,4,7,6,6,1,1,7,6,7,7,7,5,6,7
14/07/2020 14:05,14/07/2020 14:08,0,91,214,0,21/07/2020 14:08,R_33wKgtf07oGv4rR,anonymous,EN,1,5,73,2,4,3,3,1,7,100,10,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 14:06,14/07/2020 14:09,0,61,143,0,21/07/2020 14:09,R_sd2wr3PQ26cjOjD,anonymous,EN,1,5,22,13,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 14:11,14/07/2020 14:34,0,91,1404,0,21/07/2020 14:34,R_sR0IWzKEJw5VHB7,anonymous,EN,1,5,24,1,5,3,0,0,2,100,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2020 15:20,21/07/2020 15:24,0,100,193,1,21/07/2020 15:24,R_3NwgXrFJmIauXl5,anonymous,EN,1,1,24,13,1,1,1,0,4,34,1,4,4,3,3,2,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,5,5,2,3,1,1,1
21/07/2020 15:12,21/07/2020 15:28,0,100,991,1,21/07/2020 15:28,R_PuOMc4eGKNxTIt3,anonymous,EN,1,2,24,1,1,1,1,1,6,85,0,5,6,4,1,1,1,1,4,1,1,1,1,7,1,1,1,1,1,1,1,1,7,5,4,5,3,4,1
21/07/2020 16:16,21/07/2020 16:19,0,100,164,1,21/07/2020 16:19,R_2CkPOy1pWmvW66h,anonymous,EN,1,2,29,1,1,1,1,1,6,80,6,6,1,4,1,1,1,1,1,3,1,1,1,7,1,1,1,1,1,1,1,1,6,2,4,3,1,3,1
14/07/2020 16:43,14/07/2020 16:45,0,61,77,0,21/07/2020 16:45,R_2ZTWhymSy0YPHgs,anonymous,EN,1,2,26,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 20:05,14/07/2020 20:07,0,43,127,0,21/07/2020 20:07,R_3fUCS6KRevPTVZe,anonymous,EN,1,2,26,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2020 02:06,15/07/2020 03:01,0,61,3313,0,22/07/2020 03:01,R_3rINiRiaxTjSePw,anonymous,EN,1,1,55,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/07/2020 04:22,22/07/2020 04:34,0,100,726,1,22/07/2020 04:34,R_3khx46SqgiFrGst,anonymous,EN,1,2,24,1,1,1,2,1,5,80,5,3,4,4,1,1,1,3,4,3,6,1,3,7,3,1,1,2,1,1,1,2,7,3,2,3,1,5,1
22/07/2020 05:06,22/07/2020 05:13,0,100,399,1,22/07/2020 05:13,R_3prp7LOMULDXAFX,anonymous,EN,1,2,44,1,2,3,0,1,7,85,7,7,1,3,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,2,1
22/07/2020 07:27,22/07/2020 07:58,0,100,1891,1,22/07/2020 07:58,R_1i4fJrHfzBruiYE,anonymous,EN,1,1,19,1,1,1,1,0,6,55,0,5,5,3,1,1,1,1,6,6,1,1,1,7,4,2,2,1,1,1,1,7,6,3,1,3,1,2,1
22/07/2020 08:44,22/07/2020 08:54,0,100,620,1,22/07/2020 08:55,R_Dpl8TjJ1IAeXOM1,anonymous,EN,1,2,23,1,3,2,1,1,7,100,10,7,1,5,1,1,1,1,1,1,4,1,1,7,5,1,1,1,1,1,1,1,7,1,1,1,1,1,1
22/07/2020 08:26,22/07/2020 09:23,0,100,3388,1,22/07/2020 09:23,R_Wro34kBlfS4K2S5,anonymous,EN,1,1,23,9,1,2,2,1,6,95,4,6,3,4,7,1,1,1,1,6,6,2,6,1,1,1,4,1,1,1,1,2,7,2,2,2,1,5,1
22/07/2020 11:12,22/07/2020 11:25,0,100,764,1,22/07/2020 11:25,R_DduBjORrJHV40aR,anonymous,EN,1,1,18,13,1,1,1,0,2,85,0,3,7,1,4,2,3,5,4,7,4,4,4,6,2,4,7,5,1,3,1,4,7,6,6,6,5,6,7
22/07/2020 12:02,22/07/2020 12:32,0,100,1774,1,22/07/2020 12:32,R_2U58Jl6iElxebXA,anonymous,EN,1,2,30,1,1,2,1,1,6,75,1,6,1,4,1,1,1,1,1,5,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
15/07/2020 13:09,15/07/2020 13:10,0,43,36,0,22/07/2020 13:10,R_1FewEk5w2kELcy5,anonymous,EN,1,2,28,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2020 13:58,15/07/2020 13:59,0,61,62,0,22/07/2020 13:59,R_1M4cCyTp0N77Vvo,anonymous,EN,1,2,26,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2020 14:54,15/07/2020 14:55,0,43,100,0,22/07/2020 14:56,R_1ovsTta6OM5HtfR,anonymous,EN,1,1,21,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/07/2020 14:59,22/07/2020 15:05,0,100,304,1,22/07/2020 15:05,R_DGcqc9nQPlqCnXX,anonymous,EN,1,1,,1,3,1,1,1,6,29,1,5,2,4,1,1,2,1,1,5,4,6,1,6,1,1,1,3,1,1,1,1,6,2,2,1,2,2,2
15/07/2020 16:32,15/07/2020 16:33,0,43,70,0,22/07/2020 16:34,R_3JF17SLkRontyfA,anonymous,EN,1,2,25,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/07/2020 16:35,22/07/2020 16:48,0,100,766,1,22/07/2020 16:48,R_ZKtzhUpZZKNFG01,anonymous,EN,1,2,27,1,1,2,1,0,4,68,0,4,5,3,1,1,1,2,2,1,3,3,3,6,2,1,2,1,1,2,1,2,7,5,5,5,3,3,1
23/07/2020 03:08,23/07/2020 03:19,0,100,637,1,23/07/2020 03:19,R_33pztxc9XqxXvLg,anonymous,EN,1,2,24,4,2,0,0,0,6,60,1,6,2,4,2,1,2,1,1,2,1,1,1,7,1,1,1,1,1,1,1,2,7,2,1,1,1,1,1
23/07/2020 06:11,23/07/2020 06:19,0,100,473,1,23/07/2020 06:19,R_10q2Xi0fFzvZTkQ,anonymous,EN,1,1,,1,1,2,1,0,7,60,0,7,4,4,2,1,1,1,1,1,5,2,1,7,1,1,2,1,1,1,1,3,7,2,2,1,1,2,1
23/07/2020 10:03,23/07/2020 10:12,0,100,522,1,23/07/2020 10:12,R_3iteEmaa95P45rY,anonymous,EN,1,2,18,1,1,1,1,1,5,70,5,5,3,3,1,1,1,1,1,1,3,3,2,7,5,3,2,1,1,1,1,1,7,5,5,3,3,5,1
23/07/2020 15:24,23/07/2020 15:40,0,100,961,1,23/07/2020 15:40,R_2zhImyV3q3bc81i,anonymous,EN,1,1,47,1,1,2,1,0,6,79,10,5,4,5,1,1,1,5,1,5,4,3,3,7,5,1,4,1,1,1,1,1,7,2,2,4,1,4,1
23/07/2020 16:05,23/07/2020 16:30,0,100,1542,1,23/07/2020 16:30,R_233uq0QGEKvQ72M,anonymous,EN,1,1,27,1,1,1,1,1,6,80,1,7,1,5,1,1,1,1,1,1,2,2,1,7,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1
23/07/2020 18:33,23/07/2020 18:45,0,100,733,1,23/07/2020 18:45,R_2V3xM0GWwUkvvm6,anonymous,EN,1,2,18,4,1,1,1,1,6,70,1,6,6,4,2,1,1,4,1,5,5,3,3,6,2,1,1,1,1,1,1,4,6,4,2,4,1,4,2
23/07/2020 18:42,23/07/2020 19:00,0,100,1047,1,23/07/2020 19:00,R_2BsbPvYjw2acyfp,anonymous,EN,1,1,24,1,1,2,1,0,3,60,7,6,6,3,5,3,2,6,2,3,2,3,4,4,2,2,5,2,2,3,1,5,6,4,6,3,5,5,5
23/07/2020 20:42,23/07/2020 20:55,0,100,747,1,23/07/2020 20:55,R_1mUgvljcZZsi1h3,anonymous,EN,1,1,26,1,2,2,1,1,6,70,5,7,1,5,1,1,1,1,2,5,3,1,1,7,3,1,1,1,1,1,1,4,7,1,1,1,1,1,1
17/07/2020 07:06,17/07/2020 07:08,0,43,126,0,24/07/2020 07:09,R_CdbbG3AAYm3rLBD,anonymous,EN,1,2,30,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/07/2020 07:37,17/07/2020 07:45,0,96,490,0,24/07/2020 07:45,R_1CfjBA0AIAJ79XR,anonymous,EN,1,2,27,1,2,2,1,1,6,80,2,7,1,5,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
17/07/2020 09:55,17/07/2020 09:56,0,61,97,0,24/07/2020 09:56,R_yTKfpgk9rMkkkWR,anonymous,EN,1,1,36,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/07/2020 10:00,17/07/2020 10:13,0,96,826,0,24/07/2020 10:14,R_1KeGH9PJCBlyeOX,anonymous,EN,1,2,34,1,1,2,1,1,7,98,8,7,1,2,1,1,1,1,1,1,2,2,2,7,4,1,1,1,1,1,1,1,7,1,1,1,1,1,1
17/07/2020 10:11,17/07/2020 10:14,0,96,189,0,24/07/2020 10:14,R_2uvoH8y91Q0UlLq,anonymous,EN,1,1,25,12,1,1,2,0,2,98,1,2,7,1,6,7,6,7,7,7,4,7,6,3,1,7,7,7,7,6,2,6,4,7,6,6,7,6,5
17/07/2020 10:08,17/07/2020 10:15,0,96,447,0,24/07/2020 10:16,R_298Glft2ci3s7hD,anonymous,EN,1,2,29,1,1,2,1,0,5,48,1,6,5,5,2,1,1,1,2,4,5,4,3,6,3,1,3,1,1,1,1,3,7,1,1,1,1,1,1
17/07/2020 10:40,17/07/2020 10:42,0,43,62,0,24/07/2020 10:42,R_3pmeBUv6omHPLsx,anonymous,EN,1,2,29,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/07/2020 10:41,17/07/2020 10:47,0,96,335,0,24/07/2020 10:47,R_OOUO1hoCJXb94S5,anonymous,EN,1,2,29,1,1,3,1,0,6,100,0,6,1,5,1,1,1,1,1,1,1,1,1,7,1,2,1,1,1,1,1,1,7,1,1,1,1,1,1
17/07/2020 11:39,17/07/2020 11:55,0,96,910,0,24/07/2020 11:55,R_2A0y4tGhwGbfHCF,anonymous,EN,1,2,22,1,2,2,1,0,7,5,0,6,2,5,1,1,1,2,1,1,1,1,1,7,2,1,1,1,1,1,1,2,7,1,2,1,1,1,1
17/07/2020 12:36,17/07/2020 12:37,0,43,55,0,24/07/2020 12:37,R_BLg51R8SzuwMmQ1,anonymous,EN,1,2,36,7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/07/2020 13:35,24/07/2020 13:52,0,100,1025,1,24/07/2020 13:52,R_2ZD3K0jySgfBq0Q,anonymous,EN,1,1,24,1,1,1,1,1,5,20,1,6,5,3,4,5,3,3,2,4,4,3,5,6,3,5,6,1,1,1,1,2,7,3,4,3,2,3,4
17/07/2020 15:19,17/07/2020 15:20,0,43,85,0,24/07/2020 15:20,R_1gSYdI5oTJYulqY,anonymous,EN,1,1,37,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/07/2020 17:21,17/07/2020 17:22,0,91,66,0,24/07/2020 17:22,R_1jWj1Eu93MDorWh,anonymous,EN,1,1,27,1,1,1,3,0,6,79,8,5,7,4,,,,,,,,,,,,,,,,,,,,,,,,,
25/07/2020 02:09,25/07/2020 02:17,0,100,468,1,25/07/2020 02:17,R_yCkqPhHJhTcQdSF,anonymous,EN,1,2,34,1,3,1,1,1,7,97,4,7,5,4,2,1,1,1,5,1,4,5,2,7,2,2,1,1,1,2,2,2,7,1,1,1,1,1,1
18/07/2020 06:54,18/07/2020 07:00,0,96,364,0,25/07/2020 07:00,R_UGc8LU9E9t4qnBf,anonymous,EN,1,2,,1,1,1,1,1,7,90,8,7,3,4,2,1,1,1,1,1,5,5,3,6,5,1,3,1,1,1,1,4,7,1,1,1,2,3,2
25/07/2020 07:18,25/07/2020 07:39,0,100,1248,1,25/07/2020 07:39,R_307usRSMhF1Jl8i,anonymous,EN,1,2,19,1,1,2,1,1,6,77,3,6,1,4,1,1,1,1,1,1,2,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,2,1
18/07/2020 08:02,18/07/2020 08:13,0,96,621,0,25/07/2020 08:13,R_1qfCn1gakJTSimg,anonymous,EN,1,2,24,1,1,3,1,1,7,92,3,7,1,5,1,1,1,1,1,1,7,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
18/07/2020 09:38,18/07/2020 09:38,0,43,41,0,25/07/2020 09:39,R_33xVx8fNEC3w8R7,anonymous,EN,1,1,22,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/07/2020 10:54,18/07/2020 11:06,0,96,701,0,25/07/2020 11:06,R_1nPAkDsGenOZJnG,anonymous,EN,1,2,38,1,2,2,1,1,6,80,1,6,2,3,1,1,1,1,2,2,1,1,1,7,1,1,1,1,1,1,1,1,7,1,2,1,1,2,1
18/07/2020 11:07,18/07/2020 11:07,0,43,28,0,25/07/2020 11:08,R_2QPs1q8yHWx0T1p,anonymous,EN,1,2,23,1,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/07/2020 16:06,18/07/2020 16:08,0,17,152,0,25/07/2020 16:08,R_2xPqCG4UyjCu46Q,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/07/2020 07:09,19/07/2020 07:16,0,91,392,0,26/07/2020 07:16,R_YbIWHLtOYzCVTm9,anonymous,EN,1,1,24,1,1,2,1,0,6,11,7,7,2,4,,,,,,,,,,,,,,,,,,,,,,,,,
19/07/2020 08:10,19/07/2020 08:23,0,91,793,0,26/07/2020 08:24,R_1Pbib6oi1CokI2D,anonymous,EN,1,2,40,1,2,2,1,0,3,70,0,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,,
26/07/2020 09:36,26/07/2020 09:46,0,100,615,1,26/07/2020 09:46,R_sp2mdAixa5niic1,anonymous,EN,1,2,27,1,1,2,1,1,7,100,2,7,1,5,1,1,1,1,2,1,2,2,2,7,1,2,2,2,2,1,1,2,7,2,1,1,1,1,1
26/07/2020 13:05,26/07/2020 13:25,0,100,1168,1,26/07/2020 13:25,R_doh1JXk122KoQIp,anonymous,EN,1,1,34,1,1,1,1,0,5,50,0,5,4,2,2,3,1,3,5,6,5,3,3,3,5,2,2,1,1,1,1,5,4,5,5,4,3,5,3
19/07/2020 14:33,19/07/2020 14:43,0,96,579,0,26/07/2020 14:43,R_cvXKbaFLzOBLARP,anonymous,EN,1,2,29,1,5,1,1,1,6,93,2,6,1,5,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,3,7,1,1,1,1,1,1
26/07/2020 14:29,26/07/2020 14:49,0,100,1200,1,26/07/2020 14:49,R_3KYMgBArc5cllJu,anonymous,EN,1,1,21,1,1,1,1,1,7,100,8,7,1,5,1,2,1,4,2,4,5,5,5,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
20/07/2020 14:35,20/07/2020 15:00,0,91,1507,0,27/07/2020 01:27,R_3HCALcV7yT46uDt,anonymous,EN,1,1,19,1,1,2,2,0,4,70,0,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2020 13:10,21/07/2020 13:27,0,96,1016,0,27/07/2020 01:27,R_3JCnt8xntOXd59k,anonymous,EN,1,2,48,1,1,2,1,1,7,91,10,6,4,3,1,1,1,1,1,1,5,5,5,7,5,1,1,1,1,1,1,1,7,1,1,1,1,1,1
20/07/2020 10:48,20/07/2020 10:50,0,43,72,0,27/07/2020 01:27,R_2R4y4gFvnu8xH7z,anonymous,EN,1,1,29,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/07/2020 21:17,23/07/2020 21:25,0,96,481,0,27/07/2020 01:27,R_1eKbaCWemgT144d,anonymous,EN,1,2,27,1,1,2,1,1,6,86,7,7,1,5,1,1,1,1,1,1,2,2,1,7,1,1,4,1,1,1,1,1,7,1,1,1,1,1,1
21/07/2020 06:06,21/07/2020 06:06,0,17,31,0,27/07/2020 01:27,R_BqRGykt17IinmJb,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2020 15:49,21/07/2020 16:35,0,96,2746,0,27/07/2020 01:27,R_elFQnv9jOEY87EB,anonymous,EN,1,4,28,1,2,1,2,0,5,70,0,5,4,3,2,1,1,1,2,5,4,2,2,6,5,3,4,1,1,1,1,4,6,2,2,2,1,5,1
21/07/2020 02:51,21/07/2020 02:51,0,17,15,0,27/07/2020 01:27,R_1PaZdWLLahtHcmF,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/07/2020 02:59,22/07/2020 03:10,0,96,713,0,27/07/2020 01:27,R_Oxvjm066wbDHBxD,anonymous,EN,1,1,22,1,3,2,1,1,6,80,4,6,2,5,1,1,1,2,1,2,5,5,5,7,5,3,3,1,1,1,1,1,7,2,1,2,1,3,1
22/07/2020 08:19,22/07/2020 08:20,0,61,44,0,27/07/2020 01:27,R_3KTKA3rTjcstWPQ,anonymous,EN,1,2,,1,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/07/2020 17:46,23/07/2020 17:57,0,96,647,0,27/07/2020 01:27,R_2TGVQyNJK8NKqxw,anonymous,EN,1,1,18,1,1,1,1,0,3,67,0,3,5,2,2,3,2,5,1,5,6,3,7,6,2,1,1,1,1,1,1,2,7,5,5,4,2,5,2
23/07/2020 20:36,23/07/2020 20:53,0,96,1037,0,27/07/2020 01:27,R_2E0DPeDDXMiBuSw,anonymous,EN,1,1,29,1,1,2,1,1,7,20,1,7,1,3,1,1,1,1,1,2,3,2,3,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
24/07/2020 00:04,24/07/2020 00:06,0,61,87,0,27/07/2020 01:27,R_1q2rOOwXqhLGnJy,anonymous,EN,1,1,18,14,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/07/2020 06:04,24/07/2020 06:21,0,96,1002,0,27/07/2020 01:27,R_tY6W2XEIhlY2JPj,anonymous,EN,1,2,38,1,1,3,1,0,5,50,0,7,1,5,1,1,1,1,1,1,2,1,1,7,1,1,1,4,1,4,1,4,7,1,2,1,2,1,1
21/07/2020 12:15,21/07/2020 12:26,0,96,673,0,27/07/2020 01:27,R_1jpNHEYZ0g9hcNc,anonymous,EN,1,1,30,1,1,2,1,1,7,100,7,7,1,5,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1
24/07/2020 09:43,24/07/2020 09:43,0,17,11,0,27/07/2020 01:27,R_3PhOnWCpN02z1kU,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/07/2020 03:31,20/07/2020 03:32,0,43,17,0,27/07/2020 01:27,R_3JBGO4bWobDiQxz,anonymous,EN,1,2,22,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/07/2020 04:05,20/07/2020 04:19,0,61,845,0,27/07/2020 01:27,R_3k8447DK65jz4fy,anonymous,EN,1,1,62,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2020 16:12,21/07/2020 16:16,0,61,247,0,27/07/2020 01:27,R_1mV1XiKhR8WmSQv,anonymous,EN,1,2,29,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/07/2020 02:57,23/07/2020 02:57,0,43,42,0,27/07/2020 01:27,R_3fe2XaOP9R9ou20,anonymous,EN,1,1,26,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/07/2020 09:08,22/07/2020 09:09,0,43,39,0,27/07/2020 01:27,R_1d65FcRl3jXhby1,anonymous,EN,1,2,23,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/07/2020 12:01,23/07/2020 12:02,0,17,23,0,27/07/2020 01:27,R_1FCzGNs88crcvU8,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/07/2020 16:28,23/07/2020 16:32,0,61,263,0,27/07/2020 01:27,R_31dCS3paD0pOqHN,anonymous,EN,1,1,,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/07/2020 17:09,23/07/2020 17:10,0,61,50,0,27/07/2020 01:27,R_2UXfjApO5sG6OdO,anonymous,EN,1,2,20,1,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/07/2020 08:27,22/07/2020 18:20,0,61,208336,0,27/07/2020 01:27,R_3PNQ6PTJkBPg3tp,anonymous,EN,1,2,25,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 07:54,14/07/2020 07:58,0,100,244,1,14/07/2020 07:58,R_11hlPFBiKZO4M4H,anonymous,EN,1,1,49,1,1,2,2,0,3,62,0,4,4,3,4,1,1,2,4,5,1,2,1,6,4,3,5,2,1,1,1,3,6,5,5,5,3,5,2
14/07/2020 07:54,14/07/2020 07:59,0,100,343,1,14/07/2020 07:59,R_12Jrw4GVEMEOBjS,anonymous,EN,1,2,21,1,1,2,1,1,7,99,9,7,1,5,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
14/07/2020 07:55,14/07/2020 08:02,0,100,397,1,14/07/2020 08:02,R_3fH7KGcYYVVotOg,anonymous,EN,1,1,33,1,1,1,1,1,6,80,1,6,2,4,1,1,1,2,1,2,5,4,3,5,2,1,2,1,1,1,1,1,6,2,2,2,1,1,1
14/07/2020 07:53,14/07/2020 08:02,0,100,557,1,14/07/2020 08:02,R_5d2DZ7g71km9YFX,anonymous,EN,1,2,35,1,1,3,1,0,4,50,10,4,4,2,3,4,3,5,4,5,4,3,3,5,4,3,4,3,3,2,2,5,6,4,5,4,4,4,2
